기관구분,등록기관,등록번호,유형,단체명,대표자,소재지,주된사업,연락처,등록일,주관과
중앙행정기관,행정안전부,80,사단법인,한국민주시민교육원,박병석,"서울특별시 성동구 연무장17길 14, 대군타운 402호 (성수동2가)",민주시민교육 활동전개 및 교육프로그램 연구.개발,02-3409-1363,2002-03-29,새마을발전협력과
중앙행정기관,행정안전부,82,사단법인,한국곰두리봉사회,김현덕,"경기도 수원시 권선구 오목천로152번길 40, 수원첨단벤처밸리 402호 (고색동)",봉사활동을 통한 국민의식개혁 등,031-295-1544,2003-01-16,민간협력공동체과
중앙행정기관,행정안전부,85,,불법광고를근절하는시민의 모임,이승국,"서울 광진구 아차산로 635, 232호(광장동)",불법광고예방을 위한 캠페인 전개 및 학술연구,02-2201-7758,2003-03-05,생활공간정책과
중앙행정기관,행정안전부,86,사단법인,한국공공정책평가협회,박병식,"서울특별시 종로구 종로19, 에이1530호(종로1가, 르메이에르종로타운)","정책 타당성 분석, 조사연구, 분석기법 개발보급",02-2277-4678,2003-03-05,지역디지털서비스과
중앙행정기관,행정안전부,92,사단법인,대한무궁화중앙회,명승희,"서울특별시 영등포구 국회대로62길 23, 원정빌딩 404호 (여의도동)",나라꽃 홍보보급을 통해 민족정기와 민족의식선양,02-782-8758,2003-08-20,의정담당관실
중앙행정기관,행정안전부,93,사단법인,밝은둥지문화운동중앙회,임영미,"대전광역시 유성구 구측로52번길 13, 2층(송강동)","○ 예절과 효, 도덕성 함양, 가치관 정립 등의 의식개혁을 위한 교수 및 연수
○ 소년소녀가장돕기, 자원봉사의 실천으로 베풀고 솔선하는 마음의 배양 및 확산을 위한 사업 등",02-549-7321,2004-02-04,새마을발전협력과
중앙행정기관,행정안전부,94,,시민사회단체연대회의,김경민,"서울특별시 종로구 둥숭길 68, 3층(호은빌딩)",사회개혁을위한 시민단체들의연대활동및협력사업,02-734-3924,2004-03-22,민간협력공동체과
중앙행정기관,행정안전부,95,,한민족민속5일장 문화계승 전국중앙협의회,"여원배
이호영","경기도 수원시 장안구 경수대로1073번길 16, 영림프라자 (파장동)","민속전통5일장의 시장문화 계승.발전, 우리농산물의 우수성 및 판매촉진 홍보 등",031-756-8416,2004-03-22,지역경제과
중앙행정기관,행정안전부,"97
(안행부)",사단법인,세이프키즈코리아,홍종득,서울특별시 서대문구 성산로 565 연세대학교 대신빌딩 5층,어린이 안전사고 예방실천사업 및 교육․캠페인,02-6925-4290,2004-03-23,안전개선과
중앙행정기관,행정안전부,"98
(안행부)",사단법인,재해극복범시민연합,육광남,서울특별시 종로구 지봉로 43 (창신동),"자연재해 예방을 위한 프로그램 개발 및 교육, 자원봉사활동 등",02-745-6666,2004-03-23,복구총괄과
중앙행정기관,행정안전부,"101
(안행부)",사단법인,한국재해정보협회,정흥수,서울 용산구 한강로3가 63-1 세계일보 신관2층,재해에 관한 각종 정보제공 및 재해예방을 위한 교육․홍보,02-798-4455,2004-03-26,안전기획과
중앙행정기관,행정안전부,"99
(안행부)",사단법인,한국안전시민연합,김명배,서울특별시 송파구 문정로 170 (문정동),"재난․재해의 예방 및 긴급구조 봉사활동, 시민안전의식 향상을 위한 교육 홍보 등",02-401-7114,2004-03-26,재난관리총괄과
중앙행정기관,행정안전부,102,,대한민국옴부즈맨총연맹,김형오,"서울특별시 중구 만리재로 217, 503호","국민고충상담 및 민원지원, 인터넷 신문사업 등",031-967-1114,2004-03-30,민간협력공동체과
중앙행정기관,행정안전부,103,사단법인,한구석밝히기실천운동본부,김승태,"경기도 안양시 만안구 삼덕로37번길 22, 안양대학교 내 (안양동)","개안수술비 지원, 의식개혁을 통한 행복한 가정․건전한사회 만들기운동",031-467-0712,2004-05-24,민간협력공동체과
중앙행정기관,행정안전부,104,사단법인,효애실천운동본부,이영림,"서울특별시 서초구 반포대로 81, 영림빌딩 5층 (서초동)","효애실천 생활화운동, 효애사상 윤리교육 및 프로그램 개발 등",02-587-4238,2004-05-24,새마을발전협력과
중앙행정기관,행정안전부,"105
(안행부)",,전국어머니안전지도자중앙회,민병주,"서울 관악구 조원로 24(신림동, 새한빌딩 2층)","안전사고예방을위한 
교육.홍보 및 안전사고 유자녀 지원 등",02-843-8616,2004-06-21,안전문화교육과
중앙행정기관,행정안전부,106,사단법인,시민운동정보센터,김영래,"서울특별시 서초구 반포대로12길 33, 907호","시민참여언론의구현, 
시민사회활동에관한 조사.연구 및 관련정보의개발.제공 등",02-3143-4161,2004-08-17,민간협력공동체과
중앙행정기관,행정안전부,108,사단법인,한국장애인유권자연맹,최봉실,"서울특별시 용산구 원효로 205, 고당빌딩 302호 (원효로2가)","장애인유권자 전국네트워크 조직사업
장애인유권자 의식개혁,회원권익보호 등",02-712-7796,2004-11-20,선거의회자치법규과
중앙행정기관,행정안전부,109,,대한민국국기홍보중앙회,이래원,"서울특별시 종로구 종로17길 12, 뉴파고다빌딩 209호 (종로2가)","낡은 태극기 무료교환 및 올바른 규격 태극기/무궁화봉 제작
태극기의 중요성과 참뜻알리기 교육/홍보",02-747-1958,2005-01-07,의정담당관실
중앙행정기관,행정안전부,171,사단법인,한국IT복지진흥원,정일섭,"서울특별시 강남구 자곡로 174-10, 613호(강남에이스타워)","o정보격차해소를 위한 PC보급등 지원사업
o취업상태 또는 취업을 목적으로 한 향상훈련 및 교육사업",396-6067,2005-01-14,지역정보지원과
중앙행정기관,행정안전부,110,사단법인,한국지방자치학회,이규환,"서울특별시 강남구 테헤란로7길 22, 과학기술회관 본관 303호 (역삼동)","지방자치, 지방재정, 도시 및 지방행정, 광역행정등에 대한 연구,조사,강연등",02-567-3372,2005-02-04,자치제도과
중앙행정기관,행정안전부,111,사단법인,사단법인 범국민예의생활실천운동본부,황미숙,"서울특별시 종로구 명륜길 17, 2층(명륜3가)","- 예의생활 실천운동
- 예의염치 회복운동
- 인성 회복을 위한 윤리도덕성 회복운동
- 배려와 공동선 추구를 통한 풍속 순화 운동
- 예와 효사상 교육을 통한 건전가정 가꾸기 운동",02-745-0921,2005-02-05,새마을발전협력과
중앙행정기관,행정안전부,112,,생명평화결사,김민해,"전라북도 남원시 산내면 천왕봉로 806, 2층","생명평화사상의 확대 및 생활화를 위한 생명평화학교개설, 생명평화순례, 생명평화서약운동 등",063-636-1950,2005-02-28,민간협력공동체과
중앙행정기관,행정안전부,"114
(안행부)",,우리아이지킴이,여영미,"서울특별시 중구 무교로 17-27,  대원빌딩 10층 (태평로1가)","미아발생 학교폭력.성폭력.아동학대등으로부터 예방 및 어린이 보호 활동
어린이시설 용품의 안전성 확보활동",02-364-3389,2005-03-28,안전개선과
중앙행정기관,행정안전부,115,사단법인,(사)대전민주화운동계승사업회,정종미,"대전광역시 유성구 대학로 28, 1201호(봉명동, 홍인오피스텔)","- 민주화운동 사료의 수집과 정리 및 보존, 연대기와 인물사전 편찬 등 민주화운동 역사 편찬 사업
- 민주화운동의 평가와 발전 방향 연구 등 학술연구 사업
- 민주화운동 관련 교재 및 교육 프로그램 개발, 민주화운동 정신교육 전문 강사 양성과 민주 시민교육사업
- 민주열사 추모제 및 기념사업
- 민주화운동 관련자에 대한 복지사업 등 민주화운동 선양사업
- 대전 민주화운동 기념관 및 체험학습장의 건립.운영 등",042-485-8615,2005-05-19,사회통합지원과
중앙행정기관,행정안전부,117,사단법인,나눔과기쁨,나영수,"대전광역시 중구 대전천서로 475, 5층(은행동, 중앙타워빌딩)","기부문화 활성화를 위한 범국민 켐페인
읍면동 단위의 풀뿌리 사회안전망 구축사업 전개",02-1588-9877,2005-09-28,민간협력공동체과
중앙행정기관,행정안전부,118,사단법인,전국민주화운동유가족협의회,강민조,"서울특별시 종로구 율곡로20길 23-3, 701호(91.충신회관)",. 민주열사명예회복 및 의문사진상규명정신 계승을 위한 제반사업 . 민주화운동에 대한 교육 홍보 사업,02-764-1684,2005-12-08,사회통합지원과
중앙행정기관,행정안전부,119,사단법인,자전거타기운동연합,유제연,"서울특별시 마포구 월드컵북로5길 65, 우신빌딩 202호 (서교동)","자전거이용활성화위한 계몽홍보, 자전거관련 법규 및 정책에 관한 자료수집,연구",02-576-8878,2006-02-14,새마을발전협력과
중앙행정기관,행정안전부,120,,민주화를위한전국교수협의회,송주명,"서울특별시 관악구 봉천로 594-1, 2층 (봉천동)",사회와 교육의 민주화에 기여,02-885-3680,2006-02-16,민간협력공동체과
중앙행정기관,행정안전부,121,특수법인,한국화장실협회,김종해,"경기 수원시 장안구 장안로 463(이목동, 해우재문화센터)",화장실과 관련된 교육홍보 및 조사.연구 외,031-226-7001,2006-02-16,생활공간정책과
중앙행정기관,행정안전부,122,,새마을교통봉사대,강기자,서울특별시 강남구 영동대로 316 (대치동),".교통문화 선진화운동
.친절운동, 이웃사랑실천운동",02-2600-3759,2006-02-16,민간협력공동체과
중앙행정기관,행정안전부,123,사단법인,금융소비자연맹,조연행,"서울특별시 종로구 새문안로5가길 28, 광화문 플래티넘빌딩615호 (적선동)",".재해(교통,산재)사고 피해자구호  .일제강점기재산권피해보상운동",02-739-7883,2006-03-09,민간협력공동체과
중앙행정기관,행정안전부,"124
(안행부)",사단법인,한국재난안전네트워크,박재만,서울특별시 영등포구 영중로 170 (영등포동8가),재난 안전사업,02-3705-3571,2006-03-09,재난자원관리과
중앙행정기관,행정안전부,127,사단법인,대한민국국기선양회,임용수,"서울특별시 강남구 테헤란로84길 17, 영광빌딩 403호 (대치동)","대한민국국기에 관한 교육, 홍보, 행사를 통한 국기선양",02-568-9820,2006-03-29,의정담당관실
중앙행정기관,행정안전부,133,사단법인,6월민주항쟁계승사업회,문국주,"서울특별시 종로구 창덕궁길 29-6, 2층(원서동)",". 6월민주항쟁의 기념과 계승을 위한 사업 및 행사
. 한반도의 평화와 통일에 기여하는 사업 등",02-3709-7691,2007-01-15,사회통합지원과
중앙행정기관,행정안전부,134,,자원봉사이음,전현숙,서울특별시 종로구 평창길 26-10,". 자원봉사관리자들의 전문성증진과자질향상촉진
. 자원봉사정신 및 가치의보전과고취등",02-737-6922,2007-02-01,민간협력공동체과
중앙행정기관,행정안전부,90,사단법인,한국시민교육연합,이상수,서울특별시 강남구 테헤란로77길 17(삼성동) 승광빌딩 5층,"참여민주사회에 필요한 제반 민주시민 교육 사업, 참여민주주의와 신뢰사회를 위한 제도연구 및 정책개발 등",02-2088-3022,2007-02-01,새마을발전협력과
중앙행정기관,행정안전부,135,사단법인,사단법인 민주화운동정신계승국민연대,이덕우,서울특별시 종로구 율곡로 14길 10 510호,"-민주화운동의 올바른 역사정립과 민족민주열사 추모사업, 민주화운동 관련자의 명예회복과 유공확립을 위한 사업
- 민족민주열사공원 및 민주화운동계승사업관의 조성 및 운영에 관한 사업
- 반민주,반인권 국가폭력 사건등의 진상규명 및 재발방지, 명예회복을 위한 사업
-민주화운동,과거청산 관련 연구 및 조사, 자료의 발간
-민주화운동의 기념과 계승을 위한 사업 및 행사, 민주발전과 인권신장을 위한 지원과 연대사업",02-3272-6440,2007-02-26,사회통합지원과
중앙행정기관,행정안전부,"2007-1
(소방청)",사단법인,안전문화홍보시민모임,허선자,서울특별시 광진구 아차산로 635 한수빌딩 2층(광장동),"안전문화정착을 위한 교육 및 홍보
안전문화관련 학희지 발간 및 학술발표회의 개최
기타 시민모임의 목적 달성에 필요한 사업",02-444-3110,2007-03-28,안전문화교육과
중앙행정기관,행정안전부,138,,전국동포총연합회,김성우,서울특별시 영등포구 디지털로 38길 10-1 상가동 1층,". 귀한동포들의 사회적응위한 각종 교육사업
. 한중 문화 교류사업",02-852-0885,2007-12-14,민간협력공동체과
